alg,source,dest,number,time,length,length_at_number_0
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,1,2.345585584640503,233421.69,229142.451
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,2,4.340352773666382,239913.539,229142.451
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,3,40.86390566825867,245800.125,229142.451
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,4,78.67330574989319,246789.909,229142.451
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,5,171.75306153297424,247821.927,229142.451
onepass_plus,Piazza della Repubblica Ivrea,Via Garibaldi Albenga,6,212.7188816070557,248085.421,229142.451
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,0,1.2272162437438965,111490.72,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,1,1.4428577423095703,111600.306,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,2,1.720022201538086,114063.026,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,3,12.994784832000732,130183.26,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,4,15.382182121276855,130931.796,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,5,23.18049454689026,133549.738,111490.72
onepass_plus,Piazza della Vittoria Lodi,Via Cavour Novara,6,25.87437605857849,134024.572,111490.72
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,0,1.630847454071045,225330.02,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,1,2.268498420715332,229556.915,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,2,5.641916751861572,238642.673,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,3,47.83582425117493,243285.198,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,4,63.73113322257996,243804.429,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,5,109.1915066242218,244591.334,225330.02
onepass_plus,Piazza di Città Ivrea,Via Garibaldi Albenga,6,235.5598177909851,245338.918,225330.02
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,0,3.192446708679199,200739.433,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,1,5.378575563430786,207155.353,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,2,300.0,,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,3,300.0,,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,4,300.0,,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,5,300.0,,200739.433
onepass_plus,Piazzale Baracca Milano,Rue Chanoux Aosta,6,300.0,,200739.433
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,0,3.2699379920959477,113674.596,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,1,3.526754856109619,115260.781,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,2,5.596551656723023,121174.232,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,3,5.763894081115723,121194.981,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,4,15.564264297485352,126729.495,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,5,65.37186884880066,129503.666,113674.596
onepass_plus,Piazzale Loreto Milano,Via Mazzini Biella,6,300.0,,113674.596
onepass_plus,Riva,Corso Marengo Alessandria,0,3.0729637145996094,272565.202,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,1,9.309812307357788,281234.675,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,2,96.78171133995056,288181.623,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,3,300.0,,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,4,300.0,,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,5,300.0,,272565.202
onepass_plus,Riva,Corso Marengo Alessandria,6,300.0,,272565.202
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,0,2.6331350803375244,111806.052,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,1,3.4138901233673096,119241.629,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,2,71.56128358840942,126907.599,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,3,166.3350636959076,128009.42,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,4,300.0,,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,5,300.0,,111806.052
onepass_plus,Riva del Lario Lecco,Via Cavour Brescia,6,300.0,,111806.052
onepass_plus,Riva del Lario Lecco,Via Po Brescia,0,1.913737773895264,82245.413,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,1,2.1138064861297607,88038.564,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,2,2.5227508544921875,93995.614,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,3,3.010380744934082,96308.868,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,4,5.682140111923218,101106.435,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,5,8.249550104141235,101249.058,82245.413
onepass_plus,Riva del Lario Lecco,Via Po Brescia,6,23.300535202026367,103778.852,82245.413
onepass_plus,Riva del Porto Lecco,Via Po Brescia,0,2.1456298828125,110739.543,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,1,2.228102207183838,122071.238,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,2,2.415935039520264,130789.668,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,3,2.794018030166626,137974.055,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,4,4.350604772567749,139710.982,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,5,11.204784631729126,156946.549,110739.543
onepass_plus,Riva del Porto Lecco,Via Po Brescia,6,11.249231815338137,160299.219,110739.543
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,0,0.539560079574585,270.926,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,1,300.0,,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,2,300.0,,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,3,300.0,,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,4,300.0,,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,5,300.0,,270.926
onepass_plus,Rue Monseigneur de Sales Aosta,Via Xavier de Maistre Aosta,6,300.0,,270.926
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,0,3.787128210067749,321478.818,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,1,28.74415373802185,340568.442,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,2,164.16938042640686,349797.189,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,3,300.0,,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,4,300.0,,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,5,300.0,,321478.818
onepass_plus,Strada Alta Brescia,Via XX Settembre Genova,6,300.0,,321478.818
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,0,1.6698684692382812,180926.198,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,1,2.2696099281311035,183299.109,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,2,2.8112916946411133,184735.054,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,3,5.589731216430664,188826.325,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,4,70.51556515693665,204946.974,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,5,248.1493480205536,231927.735,180926.198
onepass_plus,Strada Nuova Cremona,Piazza Garibaldi Asti,6,297.07186007499695,241001.251,180926.198
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,0,1.382368564605713,41005.249,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,1,1.5465848445892334,41910.454,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,2,1.8172760009765625,45636.145,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,3,1.8612055778503416,47047.808,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,4,1.9922592639923096,66313.075,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,5,300.0,,41005.249
onepass_plus,Strada Nuova Pavia,Piazza della Vittoria Pavia,6,300.0,,41005.249
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,0,0.093796968460083,11638.632,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,1,0.2667152881622314,37242.765,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,2,300.0,,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,3,300.0,,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,4,300.0,,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,5,300.0,,11638.632
onepass_plus,Strada Regionale 46 Valtournenche,Via Guido Rey Breuil-Cervinia,6,300.0,,11638.632
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,0,0.223665714263916,3559.08,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,1,0.3044006824493408,3832.079,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,2,0.4246144294738769,32653.982,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,3,0.524280309677124,40678.152,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,4,300.0,,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,5,300.0,,3559.08
onepass_plus,Strada Statale 38 Sondrio,Via Roma Tirano,6,300.0,,3559.08
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,0,1.6607460975646973,182502.696,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,1,3.489910840988159,192629.715,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,2,9.8366596698761,214152.093,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,3,13.464221715927124,256996.245,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,4,300.0,,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,5,300.0,,182502.696
onepass_plus,Strada Statale Cuneo,Piazza Colombo Genova,6,300.0,,182502.696
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,0,3.007108688354492,334998.542,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,1,13.67945146560669,348285.376,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,2,49.15802979469299,362397.6,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,3,105.83438897132874,380564.774,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,4,272.27065324783325,388973.882,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,5,300.0,,334998.542
onepass_plus,Strada dei Ronchi Brescia,Via XXV Aprile Genova,6,300.0,,334998.542
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,0,4.885729789733887,8958.355,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,1,4.90591025352478,8958.355,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,2,4.951220512390137,9113.251,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,3,5.10198712348938,9290.15,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,4,5.184261560440064,9342.978,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,5,5.34903621673584,9431.578,8958.355
onepass_plus,Strada del Col San Carlo La Thuile,Via Gran Paradiso Cogne,6,5.53437876701355,9489.944,8958.355
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,0,3.1577136516571045,251050.978,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,1,18.12010669708252,258976.558,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,2,29.776580095291138,265195.845,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,3,30.603006601333615,265314.917,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,4,112.3811855316162,283674.773,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,5,300.0,,251050.978
onepass_plus,Strada della Franciacorta Brescia,Via XX Settembre Genova,6,300.0,,251050.978
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,0,4.697787046432495,157646.578,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,1,5.608439683914185,161247.055,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,2,9.568384408950806,178042.424,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,3,11.774982929229736,178795.685,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,4,142.90935158729553,186089.1,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,5,300.0,,157646.578
onepass_plus,Via Accademia Albertina Torino,Corso Europa Milano,6,300.0,,157646.578
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,0,1.6649315357208252,6415.344,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,1,1.973815441131592,6564.058,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,2,2.177481412887573,7192.394,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,3,2.4433655738830566,7761.79,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,4,2.6868655681610107,8072.419,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,5,2.828449010848999,19428.343,6415.344
onepass_plus,Via Alessandro Manzoni Varese,Corso Matteotti Varese,6,3.0498247146606445,27720.343,6415.344
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,0,3.2065868377685547,39813.035,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,1,3.452230930328369,40675.328,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,2,255.78577041625977,42055.268,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,3,300.0,,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,4,300.0,,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,5,300.0,,39813.035
onepass_plus,Via Anna Frank Sesto San Giovanni,Piazza del Popolo Como,6,300.0,,39813.035
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,0,0.6549170017242432,7292.432,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,1,1.0253803730010986,7292.432,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,2,1.3591985702514648,9240.436,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,3,1.615412712097168,12857.559,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,4,1.9307539463043213,14020.174,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,5,2.0594682693481445,47563.8,7292.432
onepass_plus,Via Aurelia Sanremo,Corso Imperatrice Sanremo,6,2.232927083969116,47640.57,7292.432
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,0,2.662273406982422,130828.723,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,1,3.273470163345337,135751.124,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,2,3.522245168685913,136312.844,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,3,3.8644633293151855,137560.948,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,4,3.9157464504241934,137808.335,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,5,6.657509326934815,154846.473,130828.723
onepass_plus,Via Bagutta Milano,Via Martiri della Libertà Asti,6,7.709786891937256,155414.855,130828.723
onepass_plus,Via Barolo Barolo,Via Alba La Morra,0,0.7673590183258057,3902.41,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,1,300.0,,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,2,300.0,,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,3,300.0,,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,4,300.0,,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,5,300.0,,3902.41
onepass_plus,Via Barolo Barolo,Via Alba La Morra,6,300.0,,3902.41
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,0,1.872380018234253,86894.834,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,1,2.003082752227783,87845.729,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,2,2.291944742202759,108494.197,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,3,4.064571142196655,156453.763,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,4,300.0,,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,5,300.0,,86894.834
onepass_plus,Via Beltrami Milano,Via Magenta Alessandria,6,300.0,,86894.834
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,0,2.9878640174865723,148889.996,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,1,3.3170418739318848,150739.878,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,2,5.708493947982788,159413.021,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,3,6.655326843261719,162289.258,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,4,6.8976593017578125,162746.418,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,5,10.923497915267944,168811.022,148889.996
onepass_plus,Via Bertola Torino,Via Garibaldi Savona,6,11.850274562835692,169141.161,148889.996
onepass_plus,Via Bigli Milano,Via Cavour Torino,0,4.270470857620239,156239.401,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,1,5.003675699234009,158211.747,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,2,7.974509716033935,161846.363,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,3,78.47945809364319,167929.252,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,4,300.0,,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,5,300.0,,156239.401
onepass_plus,Via Bigli Milano,Via Cavour Torino,6,300.0,,156239.401
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,0,5.265537261962891,156467.002,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,1,5.865391731262207,158439.348,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,2,9.174864053726196,162320.486,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,3,281.0981194972992,168664.228,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,4,300.0,,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,5,300.0,,156467.002
onepass_plus,Via Borgonuovo Milano,Via Lagrange Torino,6,300.0,,156467.002
onepass_plus,Via Borgospesso Milano,Via Po Torino,0,5.273919343948364,155328.924,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,1,5.966265678405762,157301.27,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,2,8.902630090713501,161386.545,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,3,56.216368198394775,167011.109,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,4,300.0,,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,5,300.0,,155328.924
onepass_plus,Via Borgospesso Milano,Via Po Torino,6,300.0,,155328.924
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,0,2.3710076808929443,99522.437,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,1,2.7306666374206543,101025.407,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,2,5.519256353378296,103937.409,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,3,7.5628981590271,104546.599,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,4,10.704727172851562,106544.592,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,5,300.0,,99522.437
onepass_plus,Via Brisa Milano,Via Cavour Alessandria,6,300.0,,99522.437
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,0,1.6689693927764893,164268.927,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,1,3.1350345611572266,174648.388,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,2,3.5350496768951416,174702.986,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,3,4.9323577880859375,178062.249,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,4,300.0,,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,5,300.0,,164268.927
onepass_plus,Via Brofferio Asti,Via Roma Saint-Vincent,6,300.0,,164268.927
onepass_plus,Via Cappuccio Milano,Via Roma Varese,0,3.403698205947876,33915.397,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,1,3.8068935871124263,34703.876,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,2,6.525750637054443,36167.834,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,3,14.324323415756226,37241.288,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,4,300.0,,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,5,300.0,,33915.397
onepass_plus,Via Cappuccio Milano,Via Roma Varese,6,300.0,,33915.397
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,0,3.1822991371154785,177065.691,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,1,4.887527227401733,181426.435,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,2,6.054999113082886,182749.579,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,3,7.948667287826538,183870.065,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,4,21.4734628200531,187158.046,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,5,33.01869082450867,189234.762,177065.691
onepass_plus,Via Carducci Milano,Piazza Castello Alessandria,6,46.76749515533447,190526.562,177065.691
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,0,3.346707582473755,182661.383,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,1,4.03117561340332,186553.987,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,2,7.9354376792907715,205625.23,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,3,8.498332262039185,207602.663,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,4,9.60466456413269,211781.114,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,5,35.06226420402527,213292.907,182661.383
onepass_plus,Via Carlo Alberto Torino,Via Roma Lodi,6,72.84166431427002,216602.604,182661.383
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,0,0.7127354145050049,2120.712,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,1,0.983379602432251,2366.783,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,2,1.2159056663513184,2378.107,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,3,1.4175312519073486,2531.453,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,4,1.673611402511597,2558.212,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,5,1.925739049911499,2839.528,2120.712
onepass_plus,Via Cattaneo Voghera,Via Emilia Voghera,6,2.0918943881988525,3016.164,2120.712
onepass_plus,Via Cavour Como,Via Roma Bra,0,3.1377816200256348,191214.865,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,1,3.951236486434937,193467.847,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,2,5.965430021286011,203819.885,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,3,7.397094964981079,204878.483,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,4,12.371289014816284,209198.142,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,5,37.97177410125733,213693.571,191214.865
onepass_plus,Via Cavour Como,Via Roma Bra,6,59.63609957695007,222703.11,191214.865
onepass_plus,Via Cavour Loano,Corso Europa Loano,0,0.6633093357086182,347.146,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,1,0.7791118621826172,2205.673,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,2,300.0,,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,3,300.0,,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,4,300.0,,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,5,300.0,,347.146
onepass_plus,Via Cavour Loano,Corso Europa Loano,6,300.0,,347.146
onepass_plus,Via Cernaia Torino,Via Orefici Genova,0,3.9764163494110103,176014.81,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,1,4.411456108093262,177054.548,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,2,6.212429761886597,179315.333,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,3,33.24884104728699,184271.134,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,4,158.7196705341339,186365.872,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,5,300.0,,176014.81
onepass_plus,Via Cernaia Torino,Via Orefici Genova,6,300.0,,176014.81
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,0,2.9379823207855225,168389.061,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,1,3.107424259185791,176767.423,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,2,3.2562925815582275,184233.063,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,3,3.348274946212769,184677.006,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,4,3.753514528274536,190689.726,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,5,4.711748361587524,199201.343,168389.061
onepass_plus,Via Cesariano Milano,Via Assarotti Genova,6,5.102289438247681,200289.552,168389.061
onepass_plus,Via Chiodo La Spezia,Corso Cavour La Spezia,0,0.694711446762085,13010.926,13010.926
onepass_plus,Via Chiodo La Spezia,Corso Cavour La Spezia,1,0.910008430480957,13281.003,13010.926
onepass_plus,Via Chiodo La Spezia,Corso Cavour La Spezia,2,1.108457326889038,14341.028,13010.926
